date,quarter,day,department,team,no_of_workers,smv,wip,over_time,incentive,no_of_style_change,idle_time,idle_men,targeted_productivity,actual_productivity
1/29/2015,Quarter5,Thursday,finishing ,2,10,3.94,,1200,0,0,0,0,0.8,0.773333333
1/29/2015,Quarter5,Thursday,sweing,12,35,15.26,1436,4200,45,0,0,0,0.75,0.750646667
1/29/2015,Quarter5,Thursday,finishing ,12,9,4.08,,1080,0,0,0,0,0.75,0.634666667
1/29/2015,Quarter5,Thursday,sweing,11,51,20.1,1601,4320,46,0,0,0,0.6,0.60059761
1/29/2015,Quarter5,Thursday,sweing,6,33,18.79,717,3960,23,0,0,0,0.5,0.500117677
1/29/2015,Quarter5,Thursday,finishing ,3,8,3.94,,960,0,0,0,0,0.8,0.4925
1/29/2015,Quarter5,Thursday,sweing,7,55,23.54,830,6600,0,0,0,0,0.65,0.48792
1/31/2015,Quarter5,Saturday,sweing,3,58,22.52,1136,6960,113,0,0,0,0.8,1.000457471
1/31/2015,Quarter5,Saturday,sweing,2,57,22.52,1397,6840,113,0,0,0,0.8,1.000230409
1/31/2015,Quarter5,Saturday,finishing ,2,10,3.94,,1200,0,0,0,0,0.8,0.971866667
1/31/2015,Quarter5,Saturday,finishing ,3,8,3.94,,960,0,0,0,0,0.8,0.971866667
1/31/2015,Quarter5,Saturday,finishing ,4,10,3.94,,1200,0,0,0,0,0.8,0.971866667
1/31/2015,Quarter5,Saturday,finishing ,10,10,3.94,,1200,0,0,0,0,0.8,0.971866667
1/31/2015,Quarter5,Saturday,finishing ,1,15,3.94,,1800,0,0,0,0,0.75,0.971866667
1/31/2015,Quarter5,Saturday,finishing ,9,2,3.94,,240,0,0,0,0,0.75,0.971866667
1/31/2015,Quarter5,Saturday,finishing ,12,9,4.08,,1080,0,0,0,0,0.75,0.971866667
1/31/2015,Quarter5,Saturday,finishing ,5,2,3.94,,240,0,0,0,0,0.7,0.971866667
1/31/2015,Quarter5,Saturday,finishing ,7,10,3.94,,1200,0,0,0,0,0.7,0.971866667
1/31/2015,Quarter5,Saturday,finishing ,8,8,3.94,,960,0,0,0,0,0.65,0.971866667
1/31/2015,Quarter5,Saturday,finishing ,11,5,3.94,,600,0,0,0,0,0.65,0.971866667
1/31/2015,Quarter5,Saturday,finishing ,6,10,3.94,,1200,0,0,0,0,0.6,0.971866667
1/31/2015,Quarter5,Saturday,sweing,10,56,22.52,1116,6720,93,0,0,0,0.8,0.920236905
1/31/2015,Quarter5,Saturday,sweing,4,57.5,22.52,1432,6660,88,0,0,0,0.8,0.900537069
1/31/2015,Quarter5,Saturday,sweing,9,57,29.12,1082,6840,81,0,0,0,0.75,0.850610526
1/31/2015,Quarter5,Saturday,sweing,1,58,22.94,1502,6960,81,0,0,0,0.75,0.850362069
1/31/2015,Quarter5,Saturday,sweing,12,35,15.26,1209,4200,45,0,0,0,0.75,0.750646667
1/31/2015,Quarter5,Saturday,sweing,5,59,50.89,282,5880,56,0,0,0,0.7,0.656763743
1/31/2015,Quarter5,Saturday,sweing,11,54,20.1,1417,6480,49,0,0,0,0.65,0.650148148
1/31/2015,Quarter5,Saturday,sweing,6,33,18.79,799,3960,23,0,0,0,0.6,0.600710606
1/31/2015,Quarter5,Saturday,sweing,7,56,23.54,1109,6720,0,0,0,0,0.7,0.388830357
1/31/2015,Quarter5,Saturday,sweing,8,54,23.54,1144,6480,0,0,0,0,0.5,0.286984568
